expo,gauss
0.677,-1.116
0.574,-0.241
2.673,0.234
0.086,0.008
1.21,1.199
1.14,-0.133
1.368,-1.587
4.521,-1.201
2.026,-0.153
0.544,0.339
0.028,0.193
0.737,-1.291
0.169,0.082
1.035,-1.171
4.437,-2.222
0.227,-0.964
0.093,-0.419
0.606,-1.182
0.892,1.259
0.117,1.309
3.605,0.896
0.652,-0.168
1.448,-0.061
0.467,-1.174
0.151,1.075
3.191,-0.567
0.257,-1.54
0.94,1.436
0.385,-2.296
0.294,0.47
0.133,-0.257
1.837,0.416
0.241,0.476
0.143,-0.11
0.327,0.577
0.696,0.536
0.086,-1.508
0.098,-0.16
0.066,-0.019
0.096,1.642
0.142,-0.966
1.762,-0.115
0.622,1.616
0.039,0.489
0.993,-0.118
0.271,-0.002
1.244,0.038
0.375,-1.492
0.122,0.896
0.38,-0.52
0.86,0.929
0.41,0.918
0.149,0.27
0.247,-0.849
0.333,-0.921
1.31,0.551
0.081,-1.655
2.54,1.077
0.789,0.414
1.688,-1.058
2.197,-0.816
0.245,0.536
0.358,-1.976
0.94,1.391
0.593,-0.989
1.481,-0.682
1.494,-0.118
3.224,-0.325
0.321,0.856
1.268,-0.509
0.453,0.392
0.628,0.362
0.043,1.191
0.355,1.498
1.098,0.369
0.243,0.59
2.959,0.019
1.567,0.006
0.737,0.18
1.073,0.78
0.99,-0.884
0.184,0.795
1.341,1.059
0.217,-2.344
3.092,0.499
4.581,1.061
0.452,-0.741
0.965,-1.227
1.06,0.293
0.642,-1.472
0.774,0.615
2.431,0.076
0.394,0.438
1.024,0.697
0.724,1.393
0.923,-0.451
0.398,1.168
2.38,-1.626
0.026,1.204
0.474,0.429
0.002,0.672
2.587,0.153
1.145,0.731
1.341,0.684
1.002,1.279
0.488,2.417
0.275,0.814
0.031,1.094
1.052,2.508
1.453,0.928
0.686,-1.415
0.694,0.113
0.459,0.828
1.006,-0.201
1.272,1.566
0.448,1.05
0.137,-0.896
1.032,-0.887
0.139,1.825
0.516,-0.111
2.203,0.022
1.6,-0.073
0.701,-0.466
0.825,0.905
0.437,-0.941
0.638,0.724
0.122,1.284
1.507,0.165
1.197,-1.75
1.174,-1.003
1.274,0.797
1.91,0.117
1.286,0.037
0.964,-0.238
0.015,-1.267
0.583,-0.167
0.363,0.474
0.279,-0.508
1.262,1.005
3.38,-2.411
0.204,-0.942
0.678,-0.77
2.735,1.127
0.84,1.328
0.178,0.642
4.642,-1.496
1.515,1.387
1.027,0.733
3.868,-0.68
1.044,0.192
3.218,0.713
0.551,0.716
0.09,0.615
2.9,0.975
0.483,-0.448
0.498,-0.756
0.987,-0.03
0.026,0.293
0.518,-0.502
0.267,-0.375
2.377,-0.398
0.442,-0.763
0.793,0.495
3.162,-0.287
0.077,0.004
3.119,-0.022
0.002,0.465
0.422,-0.82
1.319,0.409
2.068,-1.124
0.572,-2.001
1.336,0.112
1.86,0.68
1.878,0.848
2.079,0.471
1.788,-0.928
0.948,-1.643
1.093,-1.351
0.169,-1.443
3.55,-0.326
0.2,-1.207
0.496,1.312
0.602,0.234
0.621,-0.702
0.392,0.317
0.093,0.553
0.468,0.465
0.654,-0.401
1.054,0.149
0.189,0.904
0.455,-1.957
0.104,1.05
3.298,0.222
0.07,-1.047
0.661,-0.83
0.871,-0.478
0.044,1.787
0.529,-0.558
1.569,-1.685
0.367,0.476
0.495,0.448
0.762,-0.272
0.797,-1.944
1.094,0.707
0.124,-0.74
1.228,-0.56
0.19,-0.84
0.485,-0.364
1.013,-1.541
1.439,0.592
1.286,-0.176
0.086,0.003
0.074,0.296
1.049,-0.703
0.177,0.435
2.139,0.159
0.224,1.167
0.153,-0.433
0.704,1.553
0.708,0.053
0.224,-0.955
0.673,-1.648
1.205,1.689
2.23,-0.629
1.045,-0.012
0.739,-0.783
0.905,-0.943
2.296,0.481
1.376,-0.756
0.98,-1.271
0.125,0.689
0.375,-0.232
0.435,-0.632
0.556,0.618
1.622,-0.171
2.146,1.028
0.699,-0.913
0.633,1.081
0.117,0.487
1.172,0.241
0.688,-1.378
0.618,1.554
0.057,0.01
0.303,1.204
1.451,-0.208
1.309,-1.193
0.548,1.059
4.374,0.314
0.028,0.605
2.516,-0.109
0.29,-1.079
0.565,-0.837
1.084,0.008
0.86,0.003
1.39,-0.736
2.883,-0.57
0.714,0.84
1.303,-0.446
2.106,-0.548
2.454,1.205
0.278,0.523
0.63,0.517
1.113,-0.571
0.774,0.431
0.802,-1.954
0.222,-0.748
0.16,0.319
0.028,1.287
0.319,0.021
1.49,0.236
3.946,1.629
0.414,-0.882
0.397,-0.021
0.732,0.725
1.896,0.175
1.112,0.31
0.288,-0.533
1.408,-0.377
1.698,-0.883
0.889,0.359
0.492,-0.689
0.45,-0.181
3.311,2.062
0.114,0.509
1.32,-1.404
0.462,1.082
0.136,-0.376
0.496,1.798
2.418,-0.458
0.305,1.175
2.002,-1.723
0.488,0.784
0.333,0.373
0.128,-1.877
0.205,-0.713
1.279,0.481
0.434,0.856
0.659,0.338
2.02,1.508
1.491,0.499
0.726,1.282
0.182,1.34
0.066,0.717
0.397,-0.316
1.732,0.557
0.996,1.016
1.442,-0.982
3.061,-1.274
0.716,-0.648
1.014,0.328
0.398,0.032
1.497,-0.569
0.068,0.435
1.887,0.496
1.112,-0.533
1.42,-0.954
0.858,1.178
1.619,0.217
0.159,-1.104
0.494,2.413
0.094,0.08
1.784,0.007
1.964,0.246
1.125,0.422
0.597,1.629
0.473,-0.898
1.999,1.26
0.055,0.215
1.932,-2.315
0.921,-0.69
1.142,1.161
0.75,-0.424
0.093,0.594
0.425,0.616
3.18,-0.389
0.66,-0.549
0.653,0.691
0.484,-1.355
0.829,-0.204
0.558,-2.362
0.994,-0.037
1.756,0.256
1.614,-0.837
0.28,0.359
1.42,-0.547
0.473,1.972
0.174,-0.612
0.092,-0.343
0.65,0.25
0.213,-0.172
0.11,0.298
0.785,0.136
0.097,-1.107
0.315,0.362
0.487,0.095
0.03,2.183
0.246,-1.945
0.135,-1.163
3.672,-0.215
2.789,-0.225
1.131,-0.526
0.801,1.235
1.192,0.627
1.36,1.693
0.779,0.627
0.953,-0.169
0.453,-1.998
1.758,0.906
0.353,0.021
0.866,0.096
1.661,1.913
0.02,-0.373
0.232,-0.147
0.376,0.289
0.129,-0.617
2.282,1.808
0.353,0.092
0.394,-1.344
0.393,0.159
1.672,0.485
0.371,1.254
0.967,-1.243
1.915,1.536
0.245,-0.613
1.581,0.972
0.713,-1.622
0.428,-1.004
3.146,0.87
1.199,-2.045
0.892,-2.206
0.822,0.755
0.265,0.302
0.099,0.175
0.27,-0.949
0.027,0.769
2.61,-1.12
0.095,-0.471
0.004,2.254
0.082,-1.001
0.026,0.273
1.486,1.224
0.211,-1.634
0.235,1.311
0.338,-1.117
2.811,-0.318
1.484,-0.162
0.844,1.33
0.605,-0.162
1.115,1.235
2.294,0.385
1.474,-0.516
0.591,1.094
0.35,-1.623
1.397,0.376
2.273,0.624
0.631,-1.127
0.128,-1.054
0.223,0.188
0.756,1.53
0.858,-0.935
1.283,0.028
0.236,-0.182
0.017,0.048
0.462,0.076
0.246,-0.093
0.649,-0.619
0.874,1.293
2.187,0.539
0.21,-1.883
0.17,0.391
0.009,-1.522
0.804,-0.311
0.283,-0.872
5.617,0.104
1.627,0.573
1.298,-0.548
0.803,-0.725
0.115,0.133
0.282,1.131
0.801,-0.561
1.635,0.477
0.296,1.033
2.368,-0.29
2.265,0.123
0.358,-0.884
0.563,1.375
1.825,-0.305
0.954,-1.002
1.822,0.603
0.033,0.637
0.51,0.663
1.318,1.235
0.718,-0.121
0.746,-0.653
0.329,-0.392
2.875,1.901
0.997,0.784
1.198,1.784
3.147,-0.016
0.447,-0.972
0.976,0.775
1.468,0.177
1.431,-1.191
0.983,1.751
0.241,1.076
0.203,-0.225
0.766,-0.486
0.311,-2.388
0.571,0.36
1.518,-1.52
0.558,-0.648
0.634,0.971
0.621,-2.233
3.614,0.499
1.382,0.403
0.087,1.0
3.327,-0.795
3.806,0.906
0.749,-1.786
0.022,0.901
0.234,0.86
2.47,1.867
1.684,-0.893
1.131,0.073
0.464,-0.714
0.614,-0.853
0.345,-0.598
0.827,0.194
1.115,-1.835
0.667,-1.753
0.622,0.186
0.318,2.666
0.047,0.633
0.121,-0.932
0.161,-0.97
0.479,0.249
0.241,-0.639
0.641,0.908
0.973,1.395
0.926,-0.189
1.231,2.202
0.045,-0.239
0.485,-0.135
1.141,0.685
0.69,0.075
0.362,-0.328
1.404,-1.734
0.016,0.517
0.542,1.945
0.822,-0.113
0.303,-1.805
0.823,0.043
0.413,1.859
1.383,-0.209
1.44,-0.129
2.999,0.954
0.372,0.576
0.562,0.636
2.39,1.174
0.52,1.447
0.237,2.041
0.852,-0.563
2.181,-1.106
2.944,-1.694
0.373,-1.829
0.993,-0.263
0.778,0.486
0.52,0.822
0.641,-0.745
3.568,-0.105
1.926,0.007
0.496,0.325
0.04,-0.547
0.789,0.615
1.277,0.927
2.539,-1.621
2.32,-0.481
0.847,-2.114
0.053,-0.595
4.308,-1.746
0.399,-0.742
0.412,-0.974
0.363,1.646
0.469,-0.135
2.006,-0.529
0.117,-0.245
0.311,-1.24
0.418,-0.009
1.135,1.946
2.277,0.763
0.696,-0.738
0.06,0.042
1.865,0.318
1.138,-0.325
1.559,1.821
2.072,-0.778
3.46,1.206
0.31,-0.019
1.993,-0.409
1.692,-1.201
0.57,0.028
0.6,1.112
0.569,-1.389
0.203,-0.411
0.612,-0.015
0.353,1.297
2.671,1.598
1.183,0.109
0.005,0.768
0.731,1.179
1.674,-2.041
1.556,1.161
2.278,-0.403
1.445,0.324
0.516,-0.365
0.176,0.353
2.865,-0.089
1.341,-0.883
1.274,0.523
0.062,-0.666
3.261,-1.113
1.599,1.338
0.194,-1.201
1.636,0.403
1.641,0.053
0.6,1.98
4.138,0.604
0.975,0.082
1.155,-0.861
0.403,-0.162
0.346,0.046
0.086,0.379
1.481,-0.173
0.21,1.069
0.871,0.177
0.679,-0.73
3.052,1.971
0.884,-0.173
0.301,-0.004
0.171,-0.867
1.977,0.477
0.978,1.171
1.457,-0.597
0.405,-0.757
1.375,1.86
0.17,0.369
0.502,1.438
0.777,-0.692
0.894,1.385
1.587,-1.216
2.249,-0.081
1.785,0.028
2.041,0.888
0.755,-0.922
0.478,0.851
0.13,0.226
0.623,1.534
1.31,-0.829
0.159,0.246
0.296,0.717
0.053,1.373
0.077,-1.699
0.171,0.985
1.109,1.398
3.794,-0.006
0.049,-1.096
0.52,-2.2
0.183,-1.129
0.682,1.583
2.976,-0.23
2.2,1.123
0.673,-1.221
1.209,1.063
0.19,-0.203
0.768,-0.854
2.166,2.222
0.355,-0.938
1.043,0.695
0.446,-0.341
1.086,-1.962
0.176,-1.526
0.154,1.203
0.431,0.864
0.649,0.891
0.216,-0.215
0.758,-0.615
0.131,-0.319
0.917,1.426
1.189,-0.129
0.688,-0.492
0.54,0.588
0.545,-1.326
1.721,-1.04
0.603,-0.826
0.026,0.806
0.231,-0.965
2.629,-0.706
1.329,-0.227
0.504,0.112
0.011,-0.069
0.74,-0.97
0.733,-0.382
1.134,0.324
0.342,0.779
0.979,-0.747
0.929,-0.486
1.999,-0.858
2.833,0.977
1.708,0.71
1.151,0.18
0.651,0.724
0.57,0.06
0.125,-1.593
0.464,-0.298
0.591,0.824
0.419,-0.006
2.119,0.934
4.022,0.492
0.852,-0.418
0.421,-2.555
1.85,1.293
0.517,-0.201
0.178,0.406
0.153,-0.124
0.633,1.698
1.608,0.285
0.59,3.263
2.612,-0.26
2.638,1.654
1.432,0.939
0.973,-0.529
0.282,-1.235
0.992,1.158
0.743,1.679
0.269,0.127
1.03,0.664
0.534,1.162
0.321,-0.324
0.222,0.929
0.292,-0.359
0.576,-1.552
0.157,0.608
1.066,-0.855
0.86,-0.776
0.943,0.145
0.123,0.004
0.541,-0.526
0.181,-0.382
0.644,0.66
0.227,-0.203
6.612,1.136
0.549,0.752
2.409,0.145
1.36,-0.588
0.176,2.53
1.351,-0.953
1.321,0.281
0.158,-0.086
3.219,-1.202
1.823,-0.495
1.255,-0.703
0.38,-0.43
0.165,-0.232
0.639,0.513
0.274,-0.543
0.388,0.13
0.348,0.424
1.111,0.039
4.24,-0.519
0.384,-0.777
0.697,-0.888
0.703,-0.717
0.896,-1.412
0.261,0.833
0.806,0.496
0.254,-1.087
2.188,-1.4
0.474,-0.592
0.795,0.575
0.27,0.898
1.181,0.23
0.877,0.132
1.365,-1.289
0.234,-0.936
2.293,0.259
1.005,-0.197
0.164,0.296
0.987,0.365
0.851,-0.767
0.203,-0.029
0.215,0.302
2.949,-0.81
1.245,2.399
0.338,1.011
0.012,-1.462
1.355,0.392
0.257,0.084
0.852,-1.176
0.121,-0.977
1.624,0.799
0.323,-0.106
0.15,0.356
0.032,-0.247
0.121,-0.681
2.545,0.071
2.239,-1.796
0.625,-1.273
0.527,-1.095
0.306,1.264
0.946,-1.384
0.872,-0.876
0.458,0.751
0.784,0.385
1.949,1.107
0.381,0.653
0.986,1.684
0.151,1.544
0.094,0.13
0.608,-0.177
2.81,0.948
1.158,1.148
2.353,0.731
0.14,-2.704
0.229,-0.654
1.147,0.214
0.632,-0.403
0.121,0.615
0.064,-0.091
0.143,-0.026
3.85,-1.219
2.946,1.936
0.149,-1.608
0.7,-1.357
0.022,0.26
1.238,-0.7
0.322,-1.069
0.104,1.494
0.063,-1.648
0.094,0.944
0.886,-0.656
2.206,0.251
0.963,-0.324
0.493,-0.806
0.134,-1.365
0.96,-0.435
1.316,1.834
0.174,2.281
0.498,-1.264
2.024,-0.071
0.559,0.09
0.341,0.163
2.698,1.161
0.277,-0.92
0.784,0.785
1.832,0.561
2.011,0.075
0.121,-1.132
0.787,0.599
0.609,0.103
0.007,-0.982
0.265,2.067
3.127,0.236
0.493,-0.438
0.856,-0.603
1.793,1.009
0.022,0.132
0.35,2.556
2.925,-0.05
1.656,0.597
0.743,1.711
3.28,-0.777
0.877,0.094
0.146,1.73
2.33,1.017
0.127,0.451
0.894,0.461
0.248,0.145
0.102,-0.509
2.845,0.072
0.107,1.668
0.079,-0.658
3.049,1.362
2.464,1.245
0.371,-0.678
0.089,1.113
0.025,0.082
1.121,-1.063
0.822,0.932
0.241,-1.245
0.217,0.234
0.565,-0.756
1.313,-0.794
0.4,-0.062
0.206,1.079
2.442,0.044
7.489,-2.425
0.372,-1.751
0.318,-0.328
0.073,-1.524
0.967,-0.232
1.444,1.354
1.339,0.28
1.02,0.93
0.013,-1.822
1.984,1.103
0.513,0.224
0.113,-1.403
1.152,-0.302
1.176,0.046
0.283,-0.737
0.153,0.942
1.591,-0.755
0.573,-0.153
0.121,0.632
0.143,-0.822
0.246,-0.282
1.679,0.155
1.975,0.255
0.95,1.05
0.47,0.011
2.059,-0.787
1.843,-1.438
0.358,-0.079
0.066,-0.313
1.454,-0.369
0.376,0.584
0.085,-0.48
0.845,-0.27
3.11,0.187
0.023,-1.13
4.951,0.318
0.248,0.943
2.457,-0.087
2.7,0.23
5.044,-0.347
0.403,-0.015
5.955,-0.005
0.34,0.2
0.544,-1.763
0.161,0.437
0.715,2.173
1.296,-0.879
1.277,2.307
0.584,-2.156
1.978,1.128
0.823,-1.294
0.977,-0.679
0.676,1.372
1.717,2.363
0.136,-0.687
2.748,1.363
0.883,1.442
0.168,0.741
0.163,0.987
0.376,0.132
0.081,-0.194
1.61,-0.429
0.132,0.057
0.071,0.124
0.084,-2.039
0.511,0.487
1.063,1.085
0.273,0.477
0.244,-1.059
0.347,0.122
2.623,-1.387
5.592,0.845
0.308,-0.957
0.419,-0.677
0.917,1.125
0.052,-0.327
0.037,1.021
1.229,-1.408
0.569,0.424
0.242,0.49
0.044,-0.293
1.754,0.616
1.552,0.467
2.895,-0.344
2.683,-1.408
0.179,-2.192
1.85,-1.783
0.02,-0.453
0.664,-1.209
0.354,0.606
0.257,0.8
2.242,-0.773
0.256,0.03
0.242,-0.217
0.605,0.164
0.726,-0.774
1.328,1.663
0.245,1.442
1.118,-0.635
1.123,0.699
2.582,-1.182
0.351,-2.862
0.287,-0.417
0.217,-0.926
4.393,1.362
1.299,0.351
0.239,0.783
1.044,-0.74
1.29,1.83
0.764,-1.29
1.503,0.839
0.23,-1.856
2.208,-0.464
0.386,-0.395
2.961,-0.88
0.661,-1.378
0.906,0.358
3.768,-0.033
0.673,-0.072
4.285,0.345
0.21,1.152
1.379,-0.501
1.721,1.641
0.419,-1.384
4.902,-0.499
1.769,2.62
1.689,0.332
2.482,0.342
2.286,-2.144
3.092,-1.006
0.018,0.392
0.355,0.821
1.61,-0.715
2.205,1.132
0.493,-0.285
0.52,-0.294
0.054,-0.715
0.624,2.863
1.576,0.123
1.362,-0.813
0.14,-1.254
0.13,0.171
1.901,1.968
0.78,0.712
1.618,0.596
0.875,-1.393
1.278,-0.546
0.214,-1.442
1.856,0.431
0.219,0.496
1.33,0.545
0.047,0.119
0.378,-0.257
0.579,0.221
0.286,0.17
0.814,-1.189
1.408,-0.38
1.776,0.039
0.169,0.083
3.047,-0.463
0.063,0.603
0.6,1.181
0.777,-1.744
0.676,1.291
2.293,-1.247
1.225,0.287
0.721,-0.553
0.361,-0.066
0.421,-0.321
1.551,0.864
0.347,0.153
1.304,-0.394
0.023,-1.05
1.989,0.679
0.651,-1.246
0.278,-0.286
0.337,1.386
0.311,1.38
3.318,-0.403
1.81,1.487
0.599,0.892
0.489,-1.454
0.884,-0.588
1.027,0.651
2.816,-0.272
0.069,0.758
2.229,1.823
0.43,-0.539
0.283,-0.377
0.063,0.311
0.777,0.211
1.182,-1.463
0.163,0.301
0.09,-1.36
0.138,0.241
2.575,2.09
1.848,0.905
0.05,0.128
3.577,-0.156
1.263,0.335
1.567,-0.62
0.207,-1.88
0.598,-2.67
0.121,-0.869
1.195,-0.373
0.701,-1.212
0.534,0.976
0.558,1.13
0.889,-0.647
1.621,0.876
2.7,1.141
0.402,1.616
4.26,-0.064
0.38,0.006
2.979,0.586
0.251,-0.115
0.2,-0.862
0.257,0.425
0.465,-2.259
0.285,-0.556
0.192,-1.192
0.786,0.062
0.375,-0.617
1.231,0.512
0.903,0.123
1.267,0.5
2.367,-0.871
0.173,-0.793
1.834,-0.503
1.221,0.643
0.332,0.901
0.716,0.747
0.216,-1.113
0.832,-1.002
0.793,-0.832
0.022,2.543
0.813,-0.664
0.124,-0.012
0.058,0.432
0.566,1.613
0.214,0.706
0.018,0.336
1.004,-0.601
4.519,1.3
3.097,-0.745
0.016,-0.89
1.288,-1.316
1.177,-0.503
0.327,-0.508
0.976,0.633
0.208,1.561
0.684,-0.03
1.107,0.91
1.158,1.991
0.229,-2.077
0.424,0.867
0.607,-0.556
1.138,-0.169
0.609,1.16
2.039,-0.354
1.787,1.14
2.044,-1.286
1.877,-0.66
0.863,0.511
2.075,0.452
0.395,-0.598
0.045,0.499
0.53,0.811
1.262,-0.025
0.156,0.703
1.739,1.492
0.976,0.781
1.416,0.552
0.225,-1.337
3.123,0.469
0.476,0.18
0.325,0.202
1.294,-0.421
3.821,1.808
0.066,-0.268
2.422,1.874
0.081,0.343
0.351,0.073
0.128,0.264
1.455,-0.454
2.023,0.79
0.585,-0.842
0.691,-1.526
0.775,-1.374
0.507,0.952
0.202,-0.647
2.628,1.904
0.665,1.346
2.682,-0.323
1.635,-1.08
1.258,1.424
0.666,1.368
0.357,-0.762
1.535,0.077
1.592,-1.314
0.276,-0.415
0.065,0.67
1.137,1.103
1.473,0.452
1.823,-0.233
0.134,0.261
0.573,-1.204
0.368,-1.001
1.835,0.663
0.691,-0.558
0.561,-0.745
0.186,-0.194
0.629,2.441
0.404,-0.163
1.041,0.95
0.908,-1.287
0.435,1.432
2.116,-1.154
1.113,0.316
1.34,0.289
0.608,-0.798
0.223,0.03
0.193,-0.075
2.102,-2.428
0.574,0.306
0.277,-1.242
4.702,-0.014
2.723,-0.493
0.894,-0.546
0.137,-2.069
3.372,0.079
0.626,-0.791
1.55,0.021
0.42,-1.418
0.025,0.118
3.585,0.52
1.488,1.288
3.586,0.877
0.082,-1.177
0.17,-0.924
0.626,-0.549
0.548,-1.092
3.316,0.184
1.873,-1.54
0.004,0.41
4.711,-0.763
1.061,1.153
0.209,-0.615
1.448,-0.08
0.746,-1.494
0.668,1.492
0.11,0.036
1.175,0.408
0.232,-1.091
2.464,-0.585
1.528,2.24
0.208,1.944
1.245,1.032
1.858,-0.105
2.042,1.503
0.644,0.139
0.296,-0.165
0.051,-1.189
1.079,2.061
0.682,-0.23
0.994,0.083
1.556,-0.138
0.561,-1.689
0.089,-1.073
1.497,1.179
0.292,-0.561
0.53,-0.572
0.405,-2.113
0.887,0.31
0.078,-1.69
0.519,-0.117
0.545,1.733
0.206,1.578
0.788,-0.814
1.398,-0.584
0.468,-0.44
0.337,0.498
0.089,0.89
0.127,-1.917
0.138,-0.051
0.022,-1.534
0.547,-0.266
0.886,-0.77
0.579,0.278
0.09,-1.104
0.495,0.486
0.948,-2.737
5.183,2.273
0.419,-2.025
1.598,-1.246
2.252,1.142
0.49,1.02
0.238,0.618
0.029,0.611
1.059,0.662
1.205,-0.657
0.734,0.122
2.524,-1.283
0.465,-0.138
0.768,1.689
0.321,-0.831
0.21,1.558
1.202,-1.42
0.031,-0.751
1.153,-0.562
1.393,-0.765
0.396,-2.288
0.436,0.78
0.093,0.157
2.135,0.744
4.594,0.365
1.054,0.861
0.02,-0.481
0.529,-0.817
0.558,0.802
2.105,0.273
0.339,-1.567
1.714,1.231
0.132,-0.002
1.83,-0.672
0.173,-0.068
2.676,-0.016
0.878,-0.593
0.976,-1.774
0.519,-0.302
0.101,-0.242
0.714,-0.033
0.35,1.552
0.366,-0.033
1.587,1.551
0.703,0.115
2.34,-0.767
3.398,0.158
3.511,0.967
2.086,-1.04
2.274,-0.749
0.194,-0.064
1.176,-1.742
1.373,-0.862
0.51,0.383
3.982,0.125
0.242,1.466
0.432,-0.675
1.439,0.592
2.699,0.727
0.069,0.756
1.344,-1.994
0.184,1.013
1.074,-1.187
0.937,-1.019
1.53,-1.378
2.662,0.483
0.085,-1.393
1.114,1.082
0.192,-0.023
1.688,0.401
0.156,-0.238
0.028,1.291
0.921,-0.258
0.026,1.92
5.34,0.576
0.13,-0.375
1.481,-0.378
0.456,-0.583
1.673,0.964
0.145,0.456
0.072,-0.984
0.147,-0.64
0.284,-1.138
1.326,0.537
0.111,0.61
0.548,-0.496
0.799,0.989
0.839,-0.677
1.243,-0.784
1.092,-0.039
0.299,-1.388
0.002,0.456
0.327,-0.275
0.507,-0.732
0.498,-1.802
0.347,-0.774
0.36,0.818
1.989,0.752
0.511,-1.313
0.088,-0.328
0.523,-0.398
0.724,0.185
1.122,0.555
1.18,0.42
1.099,1.119
0.319,0.8
2.011,-1.607
0.649,0.175
1.08,1.186
2.024,1.688
0.207,0.574
0.776,0.914
0.063,-1.052
0.5,0.858
0.886,-0.254
3.404,-0.677
0.976,-0.593
0.337,-0.715
0.003,0.988
0.769,-0.03
0.838,-0.208
0.71,0.04
2.038,-0.113
0.515,0.845
0.481,0.224
0.213,1.113
1.265,-1.499
2.561,-0.568
0.213,-1.323
0.496,-0.097
3.014,-1.271
1.293,-1.611
0.267,0.914
0.594,0.377
0.393,0.58
2.462,1.901
0.664,1.412
0.634,-0.695
0.281,-0.389
0.251,0.529
0.265,2.067
0.003,-1.646
3.379,-0.105
2.083,-0.578
0.67,0.472
0.126,-0.52
1.293,-0.172
0.53,1.099
0.519,-1.287
0.708,1.093
0.233,1.411
1.51,0.596
0.349,-0.245
1.162,0.318
0.98,-0.842
3.969,-1.038
0.148,-1.285
0.174,-0.039
0.111,-0.958
0.141,-1.038
0.625,0.188
3.445,0.595
2.11,0.618
1.489,-1.582
0.471,-0.561
1.758,-0.177
2.557,-0.428
0.163,-0.34
0.12,-0.032
2.113,0.907
0.637,0.788
0.006,-0.8
0.37,0.291
4.468,-0.405
0.326,-1.665
0.11,0.91
0.167,0.514
0.387,-0.698
1.063,0.029
3.633,1.253
2.708,0.977
1.092,-0.561
0.655,-0.37
0.453,0.095
1.608,-0.202
0.41,-0.603
1.823,-0.053
0.35,-1.752
0.059,1.188
0.242,-0.75
0.136,1.253
0.913,-1.601
2.064,-0.056
0.277,-0.616
3.27,0.729
2.41,-0.142
0.062,0.481
0.749,0.639
0.304,0.034
0.298,-0.579
0.64,-3.243
0.435,-0.109
0.442,1.204
0.433,-1.024
0.569,0.385
2.666,-1.035
0.118,-0.361
0.005,0.762
1.371,-0.066
0.615,2.432
0.179,1.141
0.399,0.969
0.863,0.911
0.636,1.046
1.4,-0.281
1.202,-0.61
0.854,-0.209
1.564,-0.734
2.919,-0.132
1.441,0.589
1.167,-0.077
0.487,-1.457
0.688,-1.07
1.509,-1.813
2.652,-0.492
2.141,0.101
0.689,1.337
1.747,-0.982
0.034,0.893
1.757,-0.516
0.417,0.583
0.622,0.895
0.074,0.737
0.458,-0.46
0.712,-0.561
1.173,0.154
0.165,2.635
2.223,0.422
3.218,-1.719
0.858,-0.993
0.743,1.117
0.466,-0.123
1.873,-0.128
1.175,0.422
4.736,0.543
1.977,-1.065
1.405,1.894
0.018,1.01
0.492,-0.794
0.671,0.678
1.602,-1.749
0.226,-0.084
2.019,-1.353
0.306,0.298
1.56,-1.504
1.157,0.35
0.543,-0.492
0.675,-0.936
0.244,1.804
1.866,0.558
0.179,0.455
0.027,-0.19
1.344,0.758
1.054,0.87
1.699,1.04
1.395,-0.24
0.68,0.347
0.605,0.612
0.615,-1.524
1.971,0.533
1.357,0.501
0.016,1.056
0.201,0.478
0.96,-0.249
1.123,0.533
0.592,0.166
0.375,-0.543
0.416,-0.235
0.118,-0.661
4.703,0.423
2.183,0.449
0.03,-0.049
0.947,-0.09
0.875,-0.269
2.962,0.648
0.479,0.371
1.316,-0.841
0.166,0.721
0.012,-0.15
0.118,1.223
0.325,1.463
1.505,0.556
0.522,-0.224
1.702,-1.277
0.426,-0.556
1.752,0.203
0.47,1.085
0.828,1.133
0.858,-1.17
0.168,-0.648
0.551,1.143
0.132,0.474
1.031,-0.839
1.324,-0.395
0.771,-1.223
1.818,-0.571
1.471,2.121
0.264,0.138
1.711,-0.552
1.02,1.613
5.085,-0.225
0.74,1.3
1.343,1.091
0.205,-0.344
0.939,-0.087
0.107,0.259
1.693,1.465
1.791,-1.839
0.805,-1.539
0.008,-1.359
0.343,0.368
0.288,-2.163
0.871,-0.723
0.646,1.483
2.527,0.547
0.528,0.043
3.044,0.969
0.675,2.679
3.871,-2.07
0.689,1.253
0.14,-1.152
0.579,-2.06
0.112,-0.755
1.613,-0.618
1.602,0.024
2.025,0.421
0.366,0.23
0.672,0.174
0.299,-0.029
1.653,-0.098
1.949,0.227
1.093,-0.237
0.041,0.51
1.641,0.051
0.856,2.211
2.303,-0.41
1.713,-0.912
0.779,0.639
1.437,-1.056
0.111,-1.222
0.627,-0.231
2.082,0.437
1.575,-0.815
0.288,0.391
0.058,-0.739
0.435,0.547
1.102,-1.31
0.025,-0.618
0.004,1.56
0.507,0.949
1.657,0.571
0.883,0.677
0.955,-1.296
1.01,-1.288
2.312,0.003
0.141,1.27
2.698,0.944
1.038,0.442
1.562,-0.786
0.232,1.105
1.431,-0.892
0.714,-1.62
0.765,0.157
0.279,-0.79
1.54,0.492
0.418,-0.051
0.611,-0.61
0.937,1.906
1.42,1.101
5.215,0.478
1.075,1.943
2.953,0.932
2.091,-1.342
0.02,-0.316
0.069,1.652
0.182,-0.187
0.539,0.963
0.54,-0.6
1.821,-0.547
1.708,-0.121
0.273,0.232
0.346,0.296
0.579,-0.456
0.893,1.618
0.158,-0.747
1.214,1.742
1.002,-0.191
0.973,2.955
0.361,0.77
0.204,-0.182
0.512,0.209
